"","RecorderID","ProfileID","Datefield","Unitsread","Valid"
"143","GNK001",12001461,"2010-09-03 23:00:00",0.185000004246831,1
"144","GNK001",12001461,"2010-09-03 23:30:00",0.140000004321337,1
"145","GNK001",12001461,"2010-09-04 00:00:00",0.18833333812654,1
"146","GNK001",12001461,"2010-09-04 00:30:00",0.141666667535901,1
"147","GNK001",12001461,"2010-09-04 01:00:00",0.18666666932404,1
"148","GNK001",12001461,"2010-09-04 01:30:00",0.128333335742354,1
"149","GNK001",12001461,"2010-09-04 02:00:00",0.198333334177732,1
"150","GNK001",12001461,"2010-09-04 02:30:00",0.134999999776483,1
"151","GNK001",12001461,"2010-09-04 03:00:00",0.176666671410203,1
"152","GNK001",12001461,"2010-09-04 03:30:00",0.153333337977529,1
"153","GNK001",12001461,"2010-09-04 04:00:00",0.143333336338401,1
"154","GNK001",12001461,"2010-09-04 04:30:00",0.183333335444331,1
"155","GNK001",12001461,"2010-09-04 05:00:00",0.133333336561918,1
"156","GNK001",12001461,"2010-09-04 05:30:00",0.163333334028721,1
"157","GNK001",12001461,"2010-09-04 06:00:00",0.116666667163372,1
"158","GNK001",12001461,"2010-09-04 06:30:00",0.0683333342894912,1
"159","GNK001",12001461,"2010-09-04 07:00:00",0.116666665766388,1
"160","GNK001",12001461,"2010-09-04 07:30:00",0.0866666664369404,1
"161","GNK001",12001461,"2010-09-04 08:00:00",0.0783333322033286,1
"162","GNK001",12001461,"2010-09-04 08:30:00",0.125,1
"163","GNK001",12001461,"2010-09-04 09:00:00",0.066666666418314,1
"164","GNK001",12001461,"2010-09-04 09:30:00",0.134999999776483,1
"165","GNK001",12001461,"2010-09-04 10:00:00",0.068333332426846,1
"166","GNK001",12001461,"2010-09-04 10:30:00",0.133333332836628,1
"167","GNK001",12001461,"2010-09-04 11:00:00",0.0949999983422458,1
"168","GNK001",12001461,"2010-09-04 11:30:00",0.104999999981374,1
"169","GNK001",12001461,"2010-09-04 12:00:00",0.129999998956919,1
"170","GNK001",12001461,"2010-09-04 12:30:00",0.129999998956919,1
"171","GNK001",12001461,"2010-09-04 13:00:00",0.128333332017064,1
"172","GNK001",12001461,"2010-09-04 13:30:00",0.128333332017064,1
"173","GNK001",12001461,"2010-09-04 14:00:00",0.129999998956919,1
"174","GNK001",12001461,"2010-09-04 14:30:00",0.129999998956919,1
"175","GNK001",12001461,"2010-09-04 15:00:00",0.131666665896773,1
